file,artist,genre,style,cluster
Impressionism/frits-thaulow_mill-scene.jpg,0,133,152,2
Post_Impressionism/paul-serusier_avenue-de-neuilly.jpg,0,130,160,2
Northern_Renaissance/joachim-patinir_st-christopher-bearing-the-christ-child.jpg,0,136,157,2
Northern_Renaissance/albrecht-altdorfer_crucifixion-1526.jpg,0,136,157,2
Realism/james-tissot_the-latin-patriarch-of-jerusalem.jpg,55,136,161,2
Baroque/david-teniers-the-younger_members-of-antwerp-town-council-and-masters-of-the-armaments-guild-1643.jpg,0,131,144,2
Symbolism/kuzma-petrov-vodkin_paris-notre-dame-1924.jpg,84,130,164,2
Early_Renaissance/filippo-lippi_confirmation-of-the-carmelite-rule.jpg,0,136,148,2
Early_Renaissance/piero-della-francesca_procession-of-the-queen-of-sheba-and-meeting-between-the-queen-of-sheba-and-king-solomon-1464(1).jpg,0,136,148,2
Symbolism/maurice-denis_the-annunciation-under-the-arch-with-lilies.jpg,0,136,164,2
Romanticism/william-turner_kidwelly-castle.jpg,108,130,163,2
Post_Impressionism/nicolae-tonitza_house-of-dobrogea.jpg,0,130,160,2
Realism/frederic-remington_mule-train-crossing-the-sierras-1888.jpg,0,131,161,2
Romanticism/william-turner_a-canal-tunnel-near-leeds.jpg,108,130,163,2
Impressionism/egon-schiele_village-by-the-river-1908.jpg,32,133,152,2
Realism/nikolai-ge_the-judgment-of-the-sanhedrin.jpg,0,136,161,2
Romanticism/caspar-david-friedrich_the-dreamer-1840.jpg,0,133,163,2
High_Renaissance/andrea-mantegna_the-martyrdom-and-transporting-the-body-of-saint-christopher-1506.jpg,0,136,151,2
Romanticism/john-constable_die-valley-farm-1835.jpg,0,133,163,2
Early_Renaissance/sandro-botticelli_annunciation-1481(1).jpg,0,136,148,2
Impressionism/giuseppe-de-nittis_the-races-at-longchamps-from-the-grandstand.jpg,0,131,152,2
Post_Impressionism/maurice-prendergast_boston-also-known-as-park-st-boston.jpg,78,130,160,2
Abstract_Expressionism/conrad-marca-relli_20-november-1959-1959.jpg,0,129,140,2
Naive_Art_Primitivism/henri-rousseau_avenue-de-l-observatoire-1898.jpg,0,130,155,2
Impressionism/nikolay-bogdanov-belsky_evening-angler.jpg,90,131,152,2
New_Realism/edward-hopper_the-new-bridge.jpg,0,130,156,2
Art_Nouveau_Modern/mstislav-dobuzhinsky_denmark-a-small-theatre-1912.jpg,41,131,143,2
Fauvism/piet-mondrian_trees-by-the-gein-at-moonrise-1908.jpg,0,133,150,2
Realism/fyodor-vasilyev_boat.jpg,0,133,161,2
Romanticism/fyodor-bronnikov_roadsides-shrine.jpg,0,135,163,2
Impressionism/istvan-nagy_waterfront.jpg,0,133,152,2
Realism/johan-hendrik-weissenbruch_farmhouse-on-a-canal.jpg,0,133,161,2
Post_Impressionism/felix-vallotton_forum-roman-or-seen-close-the-palatine-one-1913.jpg,89,133,160,2
Northern_Renaissance/hieronymus-bosch_adoration-of-the-magi-1516-2.jpg,23,136,157,2
Impressionism/samuel-mutzner_carusel-la-mo-i.jpg,0,131,152,2
Rococo/bernardo-bellotto_ruins-of-the-forum-rome.jpg,0,130,162,2
Realism/vasily-perov_procession-on-easter-1862.jpg,65,131,161,2
Art_Nouveau_Modern/kay-nielsen_the-tinder-box.jpg,0,132,143,2
Romanticism/thomas-cole_il-penseroso-1845.jpg,0,131,163,2
Impressionism/william-james-glackens_umbrellas.jpg,0,131,152,2
Post_Impressionism/maurice-prendergast_summer-new-england-1912.jpg,78,131,160,2
Romanticism/nikolai-ge_death-of-virginia-study.jpg,0,137,163,2
New_Realism/edward-hopper_notre-dame.jpg,0,130,156,2
Abstract_Expressionism/helen-frankenthaler_deep-sun-1983.jpg,0,129,140,2
Post_Impressionism/panayiotis-tetsis_red-roofs.jpg,0,130,160,2
Post_Impressionism/david-burliuk_washington-market-1931.jpg,73,130,160,2
Northern_Renaissance/jan-provoost_crucifixion-1.jpg,0,136,157,2
Impressionism/ilya-mashkov_courtyard-in-the-village-mikhailovskaya-1930.jpg,118,131,152,2
Impressionism/adam-baltatu_hu-i-slums-houses.jpg,0,133,152,2
Cubism/m.-h.-maxy_ferma.jpg,0,133,147,2
Impressionism/walter-sickert_belvedere-bath.jpg,0,130,152,2
Post_Impressionism/maurice-prendergast_lighthouse-at-st-malo.jpg,78,131,160,2
Symbolism/gustave-moreau_an-arabian-singer-1884.jpg,34,135,164,2
Post_Impressionism/anna-ostroumova-lebedeva_petrograd-red-columns-1922.jpg,0,130,160,2
Pop_Art/hiro-yamagata_not-detected-272415.jpg,0,130,159,2
Impressionism/edouard-manet_the-masked-ball-at-the-opera.jpg,79,131,152,2
Abstract_Expressionism/philip-guston_the-tormentors-1948.jpg,0,129,140,2
Symbolism/victor-borisov-musatov_requiem-1905.jpg,0,131,164,2
Symbolism/konstantin-somov_lady-by-the-pool.jpg,94,131,164,2
Early_Renaissance/luca-signorelli_moses-s-testament-and-death-detail-1482-2.jpg,0,136,148,2
Impressionism/frits-thaulow_the-battle-of-arques-normandy.jpg,0,131,152,2
Abstract_Expressionism/richard-diebenkorn_miller-22.jpg,0,129,140,2
Post_Impressionism/pierre-bonnard_cow-behind-a-tree.jpg,59,130,160,2
Northern_Renaissance/albrecht-altdorfer_holy-night-nativity-1511.jpg,0,136,157,2
Realism/vasily-surikov_in-crimea-1913.jpg,92,133,161,2
Post_Impressionism/edouard-cortes_place-de-la-madeleine-2.jpg,26,130,160,2
Post_Impressionism/raoul-dufy_the-port-of-palais-belle-ile-1907.jpg,115,131,160,2
Post_Impressionism/maurice-prendergast_luxembourg-gardens.jpg,78,131,160,2
High_Renaissance/pietro-perugino_marriage-of-the-virgin-1504.jpg,58,136,151,2
High_Renaissance/andrea-mantegna_the-martyrdom-of-st-jacques.jpg,0,136,151,2
Romanticism/adolphe-joseph-thomas-monticelli_roasting-two-pheasants.jpg,0,131,163,2
Post_Impressionism/maurice-utrillo_street-in-montmartre.jpg,0,130,160,2
Cubism/jack-bush_grey-day-mattawa-1947.jpg,0,133,147,2
Impressionism/antoine-blanchard_boulevard-de-la-madeleine-8.jpg,72,130,152,2
Impressionism/cornelis-vreedenburgh_cows-in-a-meadow.jpg,0,133,152,2
Early_Renaissance/piero-della-francesca_st-ludovico.jpg,0,136,148,2
Baroque/canaletto_view-of-san-giovanni-dei-battuti-at-murano.jpg,128,130,144,2
Impressionism/gustave-caillebotte_boats-on-the-seine-at-argenteuil.jpg,85,133,152,2
Cubism/arthur-segal_marseilles.jpg,0,130,147,2
Symbolism/mikhail-nesterov_the-vision-of-the-young-bartholomew.jpg,0,136,164,2
Rococo/george-morland_morning-the-benevolent-sportsman-1792.jpg,0,131,162,2
Romanticism/victor-meirelles_a-primeira-missa-no-brasil-1861.jpg,0,131,163,2
Impressionism/antoine-blanchard_place-de-la-madeleine-3.jpg,72,130,152,2
Post_Impressionism/maurice-prendergast_women-at-seashore.jpg,78,134,160,2
Post_Impressionism/edouard-cortes_place-pigalle-winter-evening.jpg,26,130,160,2
Early_Renaissance/fra-angelico_the-story-of-st-nicholas-st-nicholas-saves-the-ship-1448.jpg,38,136,148,2
Impressionism/samuel-mutzner_cartier-din-tunis-1920-1.jpg,0,131,152,2
Early_Renaissance/sandro-botticelli_inferno-canto-xviii-1480(1).jpg,0,132,148,2
Impressionism/henri-martin_poet.jpg,63,131,152,2
Mannerism_Late_Renaissance/maerten-van-heemskerck_temple-of-artemis-1572.jpg,0,130,153,2
Impressionism/antoine-blanchard_la-chatelet.jpg,72,130,152,2
Pop_Art/hiro-yamagata_snow-castle.jpg,0,130,159,2
Art_Nouveau_Modern/alexandre-benois_bronze-horseman-design-for-a-cover-to-pushkin-s-poem(1).jpg,0,132,143,2
Expressionism/mstislav-dobuzhinsky_omnibus-in-vilno-1907.jpg,41,130,149,2
Impressionism/maurice-prendergast_venetian-canal-scene.jpg,78,130,152,2
Impressionism/francisc-sirato_mangalia-street-1930.jpg,0,130,152,2
Post_Impressionism/maurice-utrillo_sacre-coeur-2.jpg,0,130,160,2
Post_Impressionism/edouard-cortes_theatre-du-vaudeville-2.jpg,26,130,160,2
Realism/vasily-vereshchagin_posthumous-monuments-in-ladakh-1875.jpg,97,133,161,2
Abstract_Expressionism/richard-diebenkorn_albuquerque-no-9.jpg,0,129,140,2
Early_Renaissance/benozzo-gozzoli_procession-of-the-oldest-king-1460.jpg,0,136,148,2
High_Renaissance/giovanni-bellini_st-mark-preaching-in-alexandria-1507.jpg,0,136,151,2
Post_Impressionism/henri-martin_church-in-the-village-in-labastide-du-vert.jpg,63,133,160,2
Impressionism/mykola-pymonenko_sheperding-the-flock.jpg,0,131,152,2
Expressionism/edvard-munch_the-sun-1916.jpg,36,133,149,2
Impressionism/rudolf-schweitzer-cumpana_case-pe-valea-arge-ului.jpg,0,133,152,2
Post_Impressionism/bertalan-por_sunlit-landscape-with-bridge-1909.jpg,0,133,160,2
Baroque/francesco-guardi_the-parlour-of-the-san-zaccaria-convent-1750.jpg,0,131,144,2
Baroque/canaletto_the-piazzetta-looking-toward-the-clock-tower.jpg,128,130,144,2
Expressionism/andre-derain_ominous-landscape-1950.jpg,0,133,149,2
Romanticism/william-turner_the-grand-canal-scene-a-street-in-venice.jpg,108,130,163,2
Impressionism/william-merritt-chase_an-early-stroll-in-the-park.jpg,101,131,152,2
Realism/winslow-homer_rainy-day-in-camp-also-known-as-camp-near-yorktown.jpg,0,131,161,2
Impressionism/berthe-morisot_view-of-tivoli-after-corot.jpg,51,133,152,2
Romanticism/jan-matejko_zamoyski-at-byczyna.jpg,40,131,163,2
Post_Impressionism/henri-martin_saint-cirq-lapopie-over-the-roofs.jpg,63,130,160,2
Symbolism/william-blake_illustration-to-dante-s-divine-comedy-purgatory.jpg,0,132,164,2
Symbolism/pierre-puvis-de-chavannes_patriotic-games.jpg,0,131,164,2
Impressionism/george-luks_houston-street-1917.jpg,0,131,152,2
Post_Impressionism/edouard-vuillard_window-overlooking-the-woods.jpg,0,133,160,2
Symbolism/konstantin-bogaevsky_mountain-landscape-with-sea-bay.jpg,0,133,164,2
Romanticism/adolphe-joseph-thomas-monticelli_farmyard-with-donkeys-and-roosters.jpg,0,133,163,2
Post_Impressionism/auguste-herbin_notre-dame-de-paris-1903.jpg,0,130,160,2
Romanticism/rudolf-von-alt_the-pantheon-and-the-piazza-della-rotonda-in-rome-1835.jpg,0,130,163,2
Realism/johan-hendrik-weissenbruch_fish-market-sun-1873.jpg,0,130,161,2
Expressionism/richard-gerstl_small-street-nu-dorferstra-e-1908.jpg,0,130,149,2
Realism/gustave-courbet_the-chateau-de-chillon.jpg,107,133,161,2
Art_Nouveau_Modern/a.y.-jackson_indian-home-1927.jpg,0,133,143,2
Impressionism/constantine-maleas_church-with-cypress.jpg,0,133,152,2
Post_Impressionism/henri-catargi_street-corner-merchants-1959.jpg,0,130,160,2
Romanticism/francisco-goya_the-fight-at-the-venta-nueva-1777.jpg,35,131,163,2
Ukiyo_e/hiroshige_two-men-on-a-sloping-road-in-the-rain.jpg,0,133,166,2
Impressionism/giovanni-boldini_statue-in-the-park-of-versailles.jpg,62,130,152,2
Ukiyo_e/katsushika-hokusai_the-fuji-seen-from-the-gay-quarter-in-senju.jpg,95,131,166,2
Romanticism/william-shayer_unloading-the-catch.jpg,0,131,163,2
Symbolism/james-tissot_abraham-and-the-three-angels.jpg,55,136,164,2
Impressionism/raoul-dufy_the-beach-at-sainte-adresse-1902.jpg,115,133,152,2
Post_Impressionism/maurice-utrillo_custine-street-near-montmartre.jpg,0,130,160,2
Post_Impressionism/maurice-prendergast_montparnasse-1907.jpg,78,130,160,2
Post_Impressionism/maurice-utrillo_beaulieu-church.jpg,0,130,160,2
Romanticism/jehan-georges-vibert_the-church-in-danger.jpg,0,131,163,2
Realism/james-mcneill-whistler_black-lion-wharf.jpg,123,137,161,2
Impressionism/antoine-blanchard_arc-de-triomphe-3.jpg,72,130,152,2
Impressionism/armand-guillaumin_moret-1902.jpg,0,133,152,2
Realism/ferdinand-hodler_pastures-at-the-jonction-at-geneva-1878.jpg,60,133,161,2
Baroque/adriaen-van-de-venne_fools-have-the-most-fun.jpg,0,131,144,2
Expressionism/albert-bloch_souvenir-1921.jpg,0,131,149,2
Naive_Art_Primitivism/henri-rousseau_village-near-a-factory-1908.jpg,0,130,155,2
Expressionism/balthus_big-landscape-with-cow.jpg,0,133,149,2
Cubism/lyonel-feininger_the-cathedral-1920.jpg,0,130,147,2
Impressionism/maurice-prendergast_afternoon-pincian-hill.jpg,78,130,152,2
Cubism/arthur-segal_die-br-cke-in-r-genwalderm-nde-1925.jpg,0,130,147,2
Romanticism/john-constable_a-mill-at-gillingham-in-dorset.jpg,0,133,163,2
Romanticism/thomas-cole_view-of-florence-from-san-miniato-1837-1.jpg,0,133,163,2
Impressionism/henri-de-toulouse-lautrec_crew-at-bosc-1881.jpg,71,131,152,2
Post_Impressionism/maurice-utrillo_lapin-agile.jpg,0,130,160,2
Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-1515-10.jpg,23,136,157,2
Fauvism/maurice-de-vlaminck_landscape-with-red-trees-chatou.jpg,0,133,150,2
Post_Impressionism/maurice-utrillo_distillery-of-saint-denis.jpg,0,130,160,2
Realism/gustave-courbet_fishing-boats-on-the-deauville-beach-1866.jpg,107,133,161,2
Post_Impressionism/maurice-utrillo_village-street.jpg,0,130,160,2
Rococo/bernardo-bellotto_the-imperial-summer-residence-courtyard-view-from-north-1758.jpg,0,133,162,2
Impressionism/alfred-sisley_barges-on-the-canal-saint-martin-in-paris-1870.jpg,42,130,152,2
Post_Impressionism/paul-gauguin_river-aven-below-moun-saint-marguerite-1888.jpg,30,133,160,2
Realism/vasily-polenov_caesarian-fun-1879.jpg,56,131,161,2
Early_Renaissance/antonello-da-messina_st-jerome-in-his-study.jpg,0,136,148,2
Post_Impressionism/maurice-prendergast_fiesta.jpg,78,131,160,2
Romanticism/franz-richard-unterberger_giudecca-canal.jpg,0,130,163,2
Impressionism/samuel-mutzner_vene-ia-1928.jpg,0,130,152,2
Post_Impressionism/carlos-botelho_doca-do-peixe-1933.jpg,0,130,160,2
Impressionism/constantine-maleas_columns.jpg,0,133,152,2
Impressionism/lucian-grigorescu_uli-dobrogean.jpg,0,133,152,2
Symbolism/konstantin-bogaevsky_town-in-the-valley-1935.jpg,0,130,164,2
Symbolism/mikhail-nesterov_st-paphnutius-of-borovsk.jpg,0,136,164,2
Symbolism/pierre-puvis-de-chavannes_between-art-and-nature.jpg,0,131,164,2
Impressionism/philip-wilson-steer_a-view-of-barnard-castle-yorkshire-from-the-river.jpg,0,133,152,2
Fauvism/auguste-herbin_landscape-1907.jpg,0,133,150,2
Expressionism/albert-bloch_the-grieving-women.jpg,0,131,149,2
Impressionism/edouard-manet_embarkation-after-folkestone-1869.jpg,79,131,152,2
Post_Impressionism/emily-carr_breton-church-1906.jpg,0,131,160,2
Post_Impressionism/edouard-vuillard_vase-of-flowers.jpg,0,138,160,2
Post_Impressionism/constantine-maleas_santorini-1928.jpg,0,130,160,2
Impressionism/stefan-popescu_inessential-store.jpg,0,133,152,2
Naive_Art_Primitivism/henri-rousseau_in-the-fields-1910.jpg,0,131,155,2
Impressionism/max-liebermann_jewish-quarter-in-amsterdam-1905.jpg,0,131,152,2
Realism/camille-corot_breton-women-at-the-well-near-batz.jpg,74,131,161,2
Romanticism/francisco-goya_the-strolling-players-1793.jpg,35,131,163,2
Impressionism/jean-alexandru-steriadi_peisaj-de-iarn-1922.jpg,0,133,152,2
Symbolism/james-mcneill-whistler_symphony-in-white-and-red.jpg,123,131,164,2
Expressionism/chaim-soutine_landscape-2.jpg,0,133,149,2
Early_Renaissance/pietro-perugino_moses-s-journey-into-egypt.jpg,58,136,148,2
Post_Impressionism/maurice-utrillo_marcadet-street.jpg,0,130,160,2
Naive_Art_Primitivism/joan-miro_house-with-palm-tree.jpg,0,133,155,2
Impressionism/cornelis-vreedenburgh_a-peasant-in-a-moored-barge-1907.jpg,0,131,152,2
Romanticism/fyodor-bronnikov_italian-courtyard.jpg,0,130,163,2
Post_Impressionism/henri-martin_saint-cirq-lapopie-1929.jpg,63,130,160,2
Realism/vasily-vereshchagin_taj-mahal-mausoleum-1876.jpg,97,130,161,2
Northern_Renaissance/lucas-cranach-the-elder_the-deer-hunting-1540.jpg,29,131,157,2
Romanticism/john-constable_hampstead-heath.jpg,0,133,163,2
Romanticism/n.c.-wyeth_they-fought-with-him-on-foot-more-than-three-hours-both-before-him.jpg,0,132,163,2
Realism/vasily-vereshchagin_burlaks-1866.jpg,97,131,161,2
Impressionism/antoine-blanchard_theatre-du-vaudeville.jpg,72,130,152,2
Realism/giovanni-boldini_door-in-montmartre.jpg,62,130,161,2
Post_Impressionism/maurice-prendergast_the-east-river.jpg,78,131,160,2
Impressionism/maurice-prendergast_monte-pincio-rome-1899.jpg,78,130,152,2
Impressionism/charles-reiffel_ballast-point-california.jpg,0,133,152,2
Post_Impressionism/anita-malfatti_itanha-m-1949.jpg,0,133,160,2
Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-1515.jpg,23,136,157,2
Abstract_Expressionism/hans-hofmann_ora-pro-nobis-1964.jpg,0,129,140,2
Impressionism/maurice-prendergast_the-spanish-steps.jpg,78,131,152,2
Impressionism/t.-c.-steele_cumberland-mountains-1899.jpg,0,133,152,2
Expressionism/zinaida-serebriakova_brittany-the-town-of-pont-l-abbe-port-1934.jpg,46,130,149,2
Early_Renaissance/benozzo-gozzoli_descent-from-the-cross.jpg,0,136,148,2
Art_Nouveau_Modern/carl-larsson_plowing(1).jpg,0,131,143,2
Realism/camille-corot_rocks-in-amalfi-1828.jpg,74,133,161,2
Post_Impressionism/edouard-cortes_metro-george-v.jpg,26,130,160,2
Expressionism/mstislav-dobuzhinsky_from-the-life-in-petrograd-in-1920-1920.jpg,41,131,149,2
Post_Impressionism/georges-seurat_the-stone-breakers-1883.jpg,47,131,160,2
Impressionism/antoine-blanchard_the-pantheon-1.jpg,72,130,152,2
Realism/fyodor-vasilyev_morning-in-a-village.jpg,0,131,161,2
Realism/camille-corot_the-augustan-bridge-at-narni-1826.jpg,74,133,161,2
Post_Impressionism/edouard-cortes_station-de-l-est.jpg,26,130,160,2
Realism/camille-corot_dinan-a-gate-of-the-town.jpg,74,130,161,2
Impressionism/william-merritt-chase_prospect-park-brooklyn.jpg,101,131,152,2
Post_Impressionism/maurice-prendergast_east-river-park-1901.jpg,78,130,160,2
Expressionism/abraham-manievich_unfinished-painting.jpg,0,130,149,2
Cubism/albert-gleizes_the-swimmers-1912.jpg,0,131,147,2
Realism/konstantin-makovsky_genre-scene-1.jpg,31,131,161,2
Early_Renaissance/paolo-uccello_the-adoration-of-the-kings.jpg,0,136,148,2
Impressionism/rudolf-schweitzer-cumpana_t-rg-la-sighi-oara-1930.jpg,0,131,152,2
Expressionism/ernst-ludwig-kirchner_wod-cart-in-forest.jpg,98,133,149,2
Realism/giovanni-boldini_gossip-1873.jpg,62,131,161,2
Impressionism/antoine-blanchard_place-de-la-republic-5.jpg,72,130,152,2
Impressionism/amadeo-de-souza-cardoso_village-market-in-cardoso-1905.jpg,0,131,152,2
Impressionism/max-slevogt_unter-den-linden.jpg,0,130,152,2
Early_Renaissance/sandro-botticelli_the-story-of-nastagio-degli-onesti-the-banquet-in-the-pine-forest-1483(1).jpg,0,132,148,2
Abstract_Expressionism/richard-diebenkorn_untitled.jpg,0,129,140,2
Realism/isaac-levitan_twilight-moon-1899.jpg,48,133,161,2
Post_Impressionism/edouard-cortes_place-de-la-republique-3.jpg,26,130,160,2
Post_Impressionism/edouard-cortes_place-vendome-in-rain.jpg,26,130,160,2
Realism/vasily-polenov_redon-abbey.jpg,56,130,161,2
Impressionism/lovis-corinth_schlossfreiheit-berlin-1923.jpg,0,130,152,2
Romanticism/francisco-goya_a-village-bullfight-1814.jpg,35,131,163,2
Impressionism/vasile-popescu_sewer.jpg,0,131,152,2
Impressionism/william-james-glackens_beach-side-1913.jpg,0,133,152,2
Realism/james-tissot_gleaners-as-in-deuteronomy.jpg,55,131,161,2
Impressionism/petre-abrudan_light-1961.jpg,0,133,152,2
Romanticism/francisco-goya_bullfight.jpg,35,131,163,2
Post_Impressionism/spyros-papaloukas_the-bell-tower.jpg,0,130,160,2
Impressionism/antoine-blanchard_arc-de-triomphe-2.jpg,72,130,152,2
Cubism/jacques-villon_composition-abstraite-1926.jpg,0,129,147,2
Romanticism/richard-parkes-bonington_parlerre-d-eau-a-versailles-1826.jpg,0,130,163,2
Realism/isaac-levitan_high-waters-1887.jpg,48,133,161,2
Analytical_Cubism/georges-braque_portuguese-1911.jpg,91,135,142,2
Post_Impressionism/maurice-utrillo_notre-dame-de-clignantcourt.jpg,0,130,160,2
Naive_Art_Primitivism/camille-bombois_baigneuses-1929.jpg,0,131,155,2
Expressionism/aurel-cojan_nature-morte-au-pichet-1949.jpg,0,138,149,2
Post_Impressionism/ferdynand-ruszczyc_astronomical-observatory-of-vilnius-university-1910.jpg,0,130,160,2
Post_Impressionism/henri-martin_the-village-saint-cirq-lapopie.jpg,63,130,160,2
Expressionism/oskar-kokoschka_dent-du-midi.jpg,0,133,149,2
Symbolism/mstislav-dobuzhinsky_garden-1915.jpg,41,130,164,2
Post_Impressionism/ion-tuculescu_landscape-from-paros-island-1939.jpg,0,133,160,2
Early_Renaissance/carlo-crivelli_adoration-of-the-shepherds-1480.jpg,0,136,148,2
Realism/charles-francois-daubigny_landscape-trees-on-the-slope-of-a-ravine.jpg,0,133,161,2
Expressionism/chaim-soutine_red-houses.jpg,0,133,149,2
Post_Impressionism/paul-gauguin_a-blue-roof-farm-in-pouldu-1890.jpg,30,133,160,2
High_Renaissance/andrea-del-sarto_the-miracle-of-the-relics-of-san-filippo-from-the-life-of-san-filippo-benizzi.jpg,0,136,151,2
Expressionism/albert-bloch_the-house-next-door-1934.jpg,0,133,149,2
Pop_Art/hiro-yamagata_not-detected-272410.jpg,0,130,159,2
Expressionism/paul-delvaux_harmony-1927.jpg,0,130,149,2
Expressionism/franz-marc_village-street.jpg,0,130,149,2
Symbolism/gulacsy-lajos_golgotha-1912.jpg,0,136,164,2
Post_Impressionism/nikola-tanev_center-1948.jpg,0,137,160,2
Impressionism/henri-matisse_the-port-of-palais-belle-ile-1896.jpg,37,133,152,2
Post_Impressionism/edouard-cortes_la-place-de-la-bastille-paris.jpg,26,130,160,2
Romanticism/francisco-goya_the-meadow-of-san-isidro-on-his-feast-day-1788.jpg,35,131,163,2
Impressionism/lucian-grigorescu_peisaj-din-sudul-fran-ei.jpg,0,130,152,2
Expressionism/edvard-munch_self-portrait-in-the-garden-ekely-1942.jpg,36,131,149,2
Naive_Art_Primitivism/grandma-moses_not_detected_251643(1).jpg,0,131,155,2
Pointillism/paul-signac_the-port-of-saint-tropez.jpg,0,133,158,2
Romanticism/caspar-david-friedrich_on-board-of-a-sailing-ship.jpg,0,131,163,2
Romanticism/cornelis-springer_a-busy-street-in-bremen-with-the-saint-johann-church-in-the-background-1864.jpg,0,130,163,2
Realism/vasily-sadovnikov_view-of-palace-square-and-the-general-headquarters-building-in-st-petersburg.jpg,0,130,161,2
Expressionism/max-beckmann_not-detected-259777.jpg,0,130,149,2
Impressionism/henri-matisse_belle-ile.jpg,37,130,152,2
Expressionism/vilmos-aba-novak_homebound-1937.jpg,0,131,149,2
Pointillism/georges-lemmen_houses-at-la-hulpe.jpg,0,133,158,2
Realism/nikolai-ge_not_detected_252977.jpg,0,136,161,2
Realism/ivan-vladimirov_the-defeat-of-the-strikers.jpg,0,131,161,2
Fauvism/maurice-de-vlaminck_the-weighing-place-at-longchamps-1905.jpg,0,131,150,2
Impressionism/frederic-remington_coming-to-the-call-1905.jpg,0,133,152,2
Impressionism/nicolae-darascu_tulcea-square.jpg,0,130,152,2
Romanticism/rudolf-von-alt_the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1903.jpg,0,130,163,2
Expressionism/ernst-ludwig-kirchner_der-belle-alliance-platz-in-berlin.jpg,98,130,149,2
Post_Impressionism/ilya-mashkov_cypress-in-the-cathedral-walls-italy-1913.jpg,118,130,160,2
Realism/giovanni-boldini_bus-on-the-pigalle-place-in-paris.jpg,62,130,161,2
Realism/camille-corot_bell-tower-of-the-church-of-saint-paterne-at-orleans-1845.jpg,74,130,161,2
Impressionism/vasily-polenov_venice-1896-1.jpg,56,130,152,2
Post_Impressionism/edouard-cortes_new-bridge-paris.jpg,26,130,160,2
Impressionism/paul-gauguin_landscape-near-osny.jpg,30,133,152,2
Impressionism/nicolae-vermont_louvre-entrance-1928.jpg,0,130,152,2
Impressionism/frits-thaulow_midnight-mass.jpg,0,130,152,2
Post_Impressionism/anna-ostroumova-lebedeva_the-amsterdam-port-1913.jpg,0,130,160,2
Post_Impressionism/maurice-prendergast_april-snow-salem.jpg,78,133,160,2
Northern_Renaissance/joachim-patinir_landscape-with-the-rest-on-the-flight.jpg,0,133,157,2
Impressionism/walter-sickert_the-wardrobe-1924.jpg,0,131,152,2
Rococo/jean-honore-fragonard_francois-the-ist-in-the-studio-of-rosso.jpg,0,135,162,2
Impressionism/giovanni-boldini_ballerina-in-mauve.jpg,62,131,152,2
Rococo/giovanni-battista-tiepolo_saint-thecla-liberating-the-city-of-este-from-the-plague-1759.jpg,0,136,162,2
Early_Renaissance/andrea-mantegna_the-entombment-1475.jpg,0,136,148,2
Romanticism/sir-lawrence-alma-tadema_the-voice-of-spring-1910.jpg,96,131,163,2
Realism/arkhip-kuindzhi_view-of-the-kremlin-from-the-zamoskvorechye-district-1882.jpg,53,130,161,2
Post_Impressionism/maurice-prendergast_columbus-circle-new-york.jpg,78,131,160,2
Realism/gustave-courbet_frankfurt.jpg,107,130,161,2
Impressionism/marie-bracquemond_under-the-lamp-1887.jpg,0,131,152,2
Post_Impressionism/maurice-prendergast_boat-landing-dinnard.jpg,78,133,160,2
Impressionism/andre-dunoyer-de-segonzac_crecy-la-chapelle-la-route-de-voulangis-1935.jpg,0,133,152,2
Post_Impressionism/raoul-dufy_the-fishermen-1907.jpg,115,131,160,2
Impressionism/henrique-pousao_rua-de-capri-1882.jpg,0,130,152,2
Realism/grigoriy-myasoyedov_enbarkement-in-yalta-1890.jpg,0,130,161,2
Fauvism/august-macke_church-decorated-with-flags-1914.jpg,0,131,150,2
Romanticism/john-constable_stour-valley-and-dedham-village.jpg,0,131,163,2
Pop_Art/hiro-yamagata_accordian-player.jpg,0,133,159,2
Impressionism/hoca-ali-riza_unknown-title(9).jpg,0,133,152,2
Realism/julius-leblanc-stewart_venetian-canal-1905(1).jpg,0,130,161,2
Romanticism/francisco-goya_summer-or-the-harvest-1786.jpg,35,131,163,2
Post_Impressionism/edouard-cortes_paris-place-de-la-republique-at-twighlight.jpg,26,130,160,2
Early_Renaissance/piero-della-francesca_finding-and-recognition-of-the-true-cross(1).jpg,0,136,148,2
Naive_Art_Primitivism/henri-rousseau_view-of-the-outskirts-of-paris-1896.jpg,0,130,155,2
Rococo/bernardo-bellotto_jesus-cleansing-the-temple-1773.jpg,0,136,162,2
Northern_Renaissance/jean-fouquet_saint-paul.jpg,0,136,157,2
Impressionism/periklis-vyzantios_hydra(1).jpg,0,133,152,2
Impressionism/konstantinos-volanakis_1869-1875.jpg,0,131,152,2
Romanticism/thomas-cole_the-subsiding-of-the-waters-of-the-deluge-1829.jpg,0,133,163,2
Post_Impressionism/abraham-manievich_autumn.jpg,0,133,160,2
Art_Nouveau_Modern/wilhelm-kotarbinski_on-the-terrace.jpg,0,131,143,2
Realism/vasily-perov_celebration-in-the-outskirts-of-paris-in-montmartre-1864.jpg,65,131,161,2
Northern_Renaissance/jean-fouquet_carrying-the-cross.jpg,0,136,157,2
Expressionism/chronis-botsoglou_paris-metro.jpg,0,131,149,2
